case_id,accepted,first_withdrawal_amount,monthly_cost,payback_period,requested_amount,offered_amount,credit_score,offer_amt_less_than_requested,pb_treat
Application_917827543,1,0,475,126,47500,47500,0,0,1
Application_641759919,0,0,400,126,40000,40000,0,0,1
Application_2019169799,1,7000,300,126,30000,30000,0,0,1
Application_124469386,0,0,250,126,0,25000,0,0,1
Application_439361692,1,20000,205.49,120,20000,20000,0,0,0
Application_893358373,1,20000,205.49,120,20000,20000,0,0,0
Application_392686494,1,25000,254.56,120,25000,25000,0,0,0
Application_1508481328,1,0,500,126,50000,50000,0,0,1
Application_606885963,1,9570,712.76,120,70000,70000,0,0,0
Application_1865491663,1,7500,154.11,120,15000,15000,0,0,0
Application_1218809120,0,27800,283.07,120,40000,27800,0,1,0
Application_1285892508,1,5175,106.46,120,10000,10000,0,0,0
Application_936066506,1,40000,407.29,120,40000,40000,0,0,0
Application_647705656,1,8310,356.38,120,35000,35000,0,0,0
Application_1120821250,1,20000,205.49,120,18000,20000,0,0,0
Application_1810620748,1,0,300,126,30000,30000,0,0,1
Application_2014680207,1,45000,458.2,120,75000,45000,0,1,0
Application_188876363,1,26000,264.74,120,26000,26000,0,0,0
Application_22906336,1,0,380,126,0,38000,0,0,1
Application_514766982,1,9000,101.34,120,9000,9000,0,0,0
Application_1231483033,1,0,400,126,40000,40000,0,0,1
Application_2134398068,0,48500,493.84,120,50000,48500,0,1,0
Application_85886017,0,0,500,126,0,50000,0,0,1
Application_399634253,0,32500,330.92,120,32500,32500,0,0,0
Application_1690596969,1,35000,356.38,120,30000,35000,0,0,0
Application_1141785784,1,0,338.05,120,33200,33200,0,0,0
Application_257049161,0,19180,205.49,120,20000,20000,0,0,0
Application_685929040,1,5000,250,126,25000,25000,0,0,1
Application_2145347941,1,0,300,126,0,30000,0,0,1
Application_1104470911,0,0,550,126,55000,55000,0,0,1
Application_2109875459,0,28000,285.1,120,35000,28000,0,1,0
Application_994658271,1,7567.53,287.14,120,28200,28200,0,0,0
Application_1050440539,0,8238,254.56,120,25000,25000,0,0,0
Application_246992730,1,25000,500,126,0,50000,0,0,1
Application_2068449583,1,3000,340,126,40000,34000,0,1,1
Application_2112601911,1,0,650,126,65000,65000,0,0,1
Application_117069880,1,0,254.56,120,25000,25000,0,0,0
Application_1271842045,1,5150,205.49,120,5000,20000,0,0,0
Application_1316844226,1,15000,700,126,75000,70000,0,1,1
Application_851537005,1,0,350,126,35000,35000,0,0,1
Application_459624437,1,0,500,126,50000,50000,0,0,1
Application_2105077158,1,10000,106.46,120,10000,10000,0,0,0
Application_1949189358,1,24500,305.47,120,30000,30000,0,0,0
Application_1620832890,1,24.21,60.81,120,5400,5400,0,0,0
Application_753765096,0,29877,336.01,120,30000,33000,0,0,0
Application_675332373,1,25000,254.56,120,25000,25000,0,0,0
Application_400155930,1,0,650,126,65000,65000,0,0,1
Application_1812490292,1,11000,117.1,120,11000,11000,0,0,0
Application_814787648,0,5000,56.3,120,5000,5000,0,0,0
Application_69679300,0,0,300,126,0,30000,0,0,1
Application_593294637,0,0,350,126,35000,35000,0,0,1
Application_1800148298,0,10813,149.04,120,0,14000,0,0,0
Application_1636497905,0,6491,138.39,120,24250,13000,0,1,0
Application_954843630,1,1500,300,126,30000,30000,0,0,1
Application_868487000,0,161,407.29,120,40000,40000,0,0,0
Application_357376397,1,50000,509.11,120,50000,50000,0,0,0
Application_2120377715,1,5400,122.43,120,15000,11500,0,1,0
Application_2041776868,1,5000,500,126,50000,50000,0,0,1
Application_1596747050,0,31950,356.38,120,35000,35000,0,0,0
Application_1726161229,1,0,295,126,0,29500,0,0,1
Application_1048729110,0,15000,154.11,120,15000,15000,0,0,0
Application_2043981656,1,10000,106.46,120,10000,10000,0,0,0
Application_2049877276,1,25000,254.56,120,25000,25000,0,0,0
Application_1930272371,0,15000,154.11,120,22500,15000,0,1,0
Application_76690796,0,0,133.07,120,12500,12500,0,0,0
Application_469351693,1,25000,254.56,120,25000,25000,0,0,0
Application_900474462,1,3969,111.78,120,0,10500,0,0,0
Application_1593413384,0,0,600,126,52500,60000,0,0,1
Application_315886767,1,20363.22,605.84,120,20000,59500,0,0,0
Application_682429766,1,265,154.11,120,15000,15000,0,0,0
Application_1400357497,1,0,555,126,60000,55500,0,1,1
Application_1453826354,1,0,300,126,30000,30000,0,0,1
Application_1819890346,0,0,400,126,37000,40000,0,0,1
Application_537804429,0,0,420,126,65000,42000,0,1,1
Application_185981374,0,8000,500,126,50000,50000,0,0,1
Application_1469748031,0,0,250,126,25000,25000,0,0,1
Application_1825661646,1,8113,432.75,120,42500,42500,0,0,0
Application_1301647278,0,5000,56.3,120,5000,5000,0,0,0
Application_1614324377,0,7000,570.21,120,56000,56000,0,0,0
Application_825528388,0,1448.34,154.11,120,15000,15000,0,0,0
Application_1051928014,0,30000,305.47,120,25000,30000,0,0,0
Application_1477176328,0,0,750,126,75000,75000,0,0,1
Application_928417280,0,0,390,126,39000,39000,0,0,1
Application_655070165,1,25600,260.67,120,30000,25600,0,1,0
Application_516901173,1,1500,190.07,120,20000,18500,0,1,0
Application_2122927060,1,0,600,126,60000,60000,0,0,1
Application_1268155620,0,6600,179.8,120,17500,17500,0,0,0
Application_1837996624,1,22000,226.03,120,22000,22000,0,0,0
Application_383512756,0,75000,750,126,50000,75000,0,0,1
Application_1056167592,0,1000,250,126,25000,25000,0,0,1
Application_768897257,0,30000,305.47,120,30000,30000,0,0,0
Application_1202012314,0,0,300,126,30000,30000,0,0,1
Application_604287906,1,7500,84.45,120,11000,7500,0,1,0
Application_651190421,0,25000,254.56,120,0,25000,0,0,0
Application_1109024067,1,5000,610,126,0,61000,0,0,1
Application_1319720496,0,0,300,126,30000,30000,0,0,1
Application_601463919,1,0,254.56,120,37500,25000,0,1,0
Application_1187464160,0,8000,254.56,120,20000,25000,0,0,0
Application_1895378728,1,75000,763.67,120,75000,75000,0,0,0
Application_642781969,1,0,350,126,35000,35000,0,0,1
Application_372952774,1,0,250,126,0,25000,0,0,1
Application_503767468,0,0,400,126,39000,40000,0,0,1
Application_684484812,1,5000,300,126,30000,30000,0,0,1
Application_318678125,1,11500,122.43,120,11500,11500,0,0,0
Application_1752330786,0,16000,164.39,120,17000,16000,0,1,0
Application_1726039495,0,25000,254.56,120,25000,25000,0,0,0
Application_479856560,1,0,300,126,0,30000,0,0,1
Application_1485554314,0,32500,330.92,120,0,32500,0,0,0
Application_1631366963,1,67500,687.3,120,67500,67500,0,0,0
Application_1200561954,1,11500,236.31,120,28000,23000,0,1,0
Application_1373840063,1,5000,56.3,120,5000,5000,0,0,0
Application_1164741236,1,0,750,126,75000,75000,0,0,1
Application_1017105040,0,15000,154.11,120,14500,15000,0,0,0
Application_1884930679,1,7000,78.82,120,7000,7000,0,0,0
Application_217776112,1,16000,448.02,120,45000,44000,0,1,0
Application_1148512690,0,30000,305.47,120,30000,30000,0,0,0
Application_940805536,0,14000,149.04,120,14000,14000,0,0,0
Application_1558720038,1,5000,56.3,120,5000,5000,0,0,0
Application_682379169,0,9500,195.21,120,25500,19000,0,1,0
Application_479128916,1,5000,56.3,120,5000,5000,0,0,0
Application_1908671300,0,0,250,126,0,25000,0,0,1
Application_1284720760,1,15000,154.11,120,15000,15000,0,0,0
Application_860792467,1,5000,56.3,120,5000,5000,0,0,0
Application_1463972237,0,26,305.47,120,30000,30000,0,0,0
Application_323652266,0,10000,106.46,120,12500,10000,0,1,0
Application_282145560,1,6500,73.19,120,6500,6500,0,0,0
Application_1409027652,0,41000,417.47,120,60000,41000,0,1,0
Application_1885719658,0,10000,106.46,120,10000,10000,0,0,0
Application_883168549,1,0,300,126,30000,30000,0,0,1
Application_1759034501,1,16000,164.39,120,16000,16000,0,0,0
Application_1468710626,1,27500,610.93,120,60000,60000,0,0,0
Application_464795990,1,0,300,126,0,30000,0,0,1
Application_110545677,1,15000,154.11,120,15000,15000,0,0,0
Application_724249522,1,17500,550,126,55000,55000,0,0,1
Application_1847299616,1,5000,250,126,25000,25000,0,0,1
Application_442799052,0,35000,407.29,120,40000,40000,0,0,0
Application_265258042,1,15000,154.11,120,15000,15000,0,0,0
Application_1339452313,0,0,250,126,25000,25000,0,0,1
Application_1496630650,1,0,250,126,25000,25000,0,0,1
Application_668942386,0,5000,56.3,120,5000,5000,0,0,0
Application_1069591379,0,0,254.56,120,25000,25000,0,0,0
Application_1197880442,0,15000,226.03,120,15000,22000,0,0,0
Application_1324853522,1,4000,154.11,120,15000,15000,0,0,0
Application_1159531449,1,200,317.69,120,31200,31200,0,0,0
Application_791095088,1,15000,154.11,120,15000,15000,0,0,0
Application_1585386179,1,0,250,126,0,25000,0,0,1
Application_832298180,1,0,750,126,75000,75000,0,0,1
Application_1390090629,0,7000,78.82,120,7000,7000,0,0,0
Application_1903003307,1,30000,763.67,120,0,75000,0,0,0
Application_1470253605,1,20428.6,320,126,0,32000,0,0,1
Application_67524882,0,0,254.56,120,25000,25000,0,0,0
Application_325627553,1,10000,106.46,120,10000,10000,0,0,0
Application_1287195311,1,0,106.46,120,10000,10000,0,0,0
Application_1097183316,0,20000,205.49,120,20000,20000,0,0,0
Application_1048872077,1,2012.82,274.92,120,0,27000,0,0,0
Application_376101267,0,0,355,126,66000,35500,0,1,1
Application_38051402,1,10000,106.46,120,10000,10000,0,0,0
Application_936164937,1,0,350,126,35000,35000,0,0,1
Application_1103943576,0,30500,310.56,120,30500,30500,0,0,0
Application_2051551258,0,60000,610.93,120,60000,60000,0,0,0
Application_1953648387,0,0,250,126,25000,25000,0,0,1
Application_1848540504,1,0,300,126,28000,30000,0,0,1
Application_691956166,1,0,250,126,25000,25000,0,0,1
Application_169388172,1,0,186.99,120,18200,18200,0,0,0
Application_1252849665,0,0,231.17,120,22500,22500,0,0,0
Application_702025577,1,6580,149.04,120,15000,14000,0,1,0
Application_1235452194,1,0,250,126,25000,25000,0,0,1
Application_804440029,0,7500,84.45,120,15000,7500,0,1,0
Application_1848656425,1,40000,407.29,120,40000,40000,0,0,0
Application_638063372,0,25000,254.56,120,25000,25000,0,0,0
Application_1831903360,1,40000,407.29,120,0,40000,0,0,0
Application_1473444748,1,15000,610.93,120,60000,60000,0,0,0
Application_1554699906,1,15000,154.11,120,15000,15000,0,0,0
Application_1144404640,1,5000,250,126,25000,25000,0,0,1
Application_1632351206,1,3800,106.46,120,10000,10000,0,0,0
Application_1593164638,0,6000,67.56,120,6000,6000,0,0,0
Application_921755768,1,0,410,126,0,41000,0,0,1
Application_41644567,1,0,320,126,0,32000,0,0,1
Application_1041331103,1,0,250,126,25000,25000,0,0,1
Application_573632045,1,43000,437.84,120,43000,43000,0,0,0
Application_1101782393,0,10000,106.46,120,10000,10000,0,0,0
Application_817804326,0,55000,763.67,120,75000,75000,0,0,0
Application_1004573204,1,0,260,126,26000,26000,0,0,1
Application_68371585,0,5600,106.46,120,5000,10000,0,0,0
Application_365271199,1,10000,400,126,40000,40000,0,0,1
Application_137496053,1,0,350,126,35000,35000,0,0,1
Application_540335769,0,5000,56.3,120,5000,5000,0,0,0
Application_2010921173,1,0,300,126,30000,30000,0,0,1
Application_1124552532,0,0,500,126,0,50000,0,0,1
Application_1349767449,1,9811,200.35,120,0,19500,0,0,0
Application_1877861285,0,6000,366.56,120,40000,36000,0,1,0
Application_159425596,0,25000,254.56,120,25000,25000,0,0,0
Application_1980562800,1,5500,154.11,120,5000,15000,0,0,0
Application_2071829046,0,20000,205.49,120,20000,20000,0,0,0
Application_1496406596,1,16000,164.39,120,30000,16000,0,1,0
Application_1583568442,1,25000,254.56,120,15000,25000,0,0,0
Application_351213512,0,17000,174.66,120,17000,17000,0,0,0
Application_1768638676,1,0,750,126,0,75000,0,0,1
Application_16950765,0,3700,154.11,120,15000,15000,0,0,0
Application_342809290,1,5033,106.46,120,10000,10000,0,0,0
Application_692846616,1,21057,661.85,120,65000,65000,0,0,0
Application_1515879736,0,0,450,126,45000,45000,0,0,1
Application_290250917,1,15000,164.39,120,15250,16000,0,0,0
Application_1490326264,1,0,325,126,32500,32500,0,0,1
Application_1327649595,0,0,650,126,65000,65000,0,0,1
Application_541220340,1,0,250,126,25000,25000,0,0,1
Application_669700262,1,0,400,126,40000,40000,0,0,1
Application_1492898109,1,0,250,126,0,25000,0,0,1
Application_828932178,1,10000,106.46,120,10000,10000,0,0,0
Application_1156694253,1,0,550,126,55000,55000,0,0,1
Application_833691300,1,0,390,126,27500,39000,0,0,1
Application_545291805,1,5000,650,126,65000,65000,0,0,1
Application_1262925104,1,0,417,126,32000,41700,0,0,1
Application_2100649001,1,686,226.03,120,22000,22000,0,0,0
Application_237038952,1,0,450,126,45000,45000,0,0,1
Application_843919031,1,5000,56.3,120,5000,5000,0,0,0
Application_1397361690,1,10000,106.46,120,10000,10000,0,0,0
Application_1827266221,1,15000,154.11,120,15000,15000,0,0,0
Application_1766625492,1,0,95.71,120,8500,8500,0,0,0
Application_1328893144,1,0,570,126,57000,57000,0,0,1
Application_417790922,0,0,312,126,31200,31200,0,0,1
Application_705435809,0,28800,293.25,120,28800,28800,0,0,0
Application_796905040,0,25000,254.56,120,25000,25000,0,0,0
Application_2055211561,1,0,300,126,0,30000,0,0,1
Application_2023453818,1,20000,205.49,120,20000,20000,0,0,0
Application_1043186322,1,5000,56.3,120,5000,5000,0,0,0
Application_1112223889,1,2000,550,126,55000,55000,0,0,1
Application_151208097,1,10000,300,126,30000,30000,0,0,1
Application_1578712210,1,15000,154.11,120,15000,15000,0,0,0
Application_1399533237,1,0,700,126,70000,70000,0,0,1
Application_2062443408,0,12000,127.75,120,15000,12000,0,1,0
Application_1772614853,0,15000,154.11,120,25000,15000,0,1,0
Application_1351955953,1,54000,549.84,120,75000,54000,0,1,0
Application_206705015,1,19120.79,371.65,120,36500,36500,0,0,0
Application_800246704,1,0,550,126,55000,55000,0,0,1
Application_1095186366,1,0,635,126,63500,63500,0,0,1
Application_582907466,1,0,670,126,5000,67000,0,0,1
Application_1058232166,0,7,522.35,120,15000,51300,0,0,0
Application_1591380725,1,0,154.11,120,15000,15000,0,0,0
Application_1505068060,1,5000,56.3,120,5000,5000,0,0,0
Application_1300456520,1,0,254.56,120,0,25000,0,0,0
Application_525478783,1,0,325,126,32500,32500,0,0,1
Application_2136585657,1,15000,154.11,120,15000,15000,0,0,0
Application_666599414,1,660.8,106.46,120,5000,10000,0,0,0
Application_2082499091,1,6700,254.56,120,25000,25000,0,0,0
Application_1850250024,1,0,300,126,30000,30000,0,0,1
Application_1694775428,1,75000,763.67,120,75000,75000,0,0,0
Application_1436977103,0,26000,264.74,120,26000,26000,0,0,0
Application_1632648599,1,2061.76,305.47,120,30000,30000,0,0,0
Application_1084966420,1,0,300,126,35000,30000,0,1,1
Application_729450852,1,15000,154.11,120,15000,15000,0,0,0
Application_680247593,1,0,300,126,0,30000,0,0,1
Application_1009728487,1,75000,763.67,120,75000,75000,0,0,0
Application_1138703693,1,1600,56.3,120,5000,5000,0,0,0
Application_1970864584,1,21000,215.76,120,31500,21000,0,1,0
Application_31979019,0,0,345,126,0,34500,0,0,1
Application_2007328695,0,0,500,126,0,50000,0,0,1
Application_32841030,0,33100,448.02,120,50000,44000,0,1,0
Application_753924463,0,21033,458.2,120,45000,45000,0,0,0
Application_1825797170,1,75000,763.67,120,75000,75000,0,0,0
Application_952134472,0,10000,106.46,120,10000,10000,0,0,0
Application_349559655,0,7000,78.82,120,10000,7000,0,1,0
Application_2110968644,1,0,356.38,120,35000,35000,0,0,0
Application_1193907202,1,12900,164.39,120,16000,16000,0,0,0
Application_259611655,0,34000,346.2,120,37000,34000,0,1,0
Application_239111250,1,25000,254.56,120,25000,25000,0,0,0
Application_855238993,1,0,275,126,27500,27500,0,0,1
Application_90103587,1,0,250,126,25000,25000,0,0,1
Application_845210015,1,0,300,126,0,30000,0,0,1
Application_683424220,1,0,350,126,0,35000,0,0,1
Application_1084427553,0,25000,254.56,120,25000,25000,0,0,0
Application_145944162,1,0,250,126,25000,25000,0,0,1
Application_811199547,0,29263.15,325.83,120,32000,32000,0,0,0
Application_683363037,1,0,169.53,120,17000,16500,0,1,0
Application_2005806979,1,26000,264.74,120,62808,26000,0,1,0
Application_772846349,1,42700,434.78,120,44000,42700,0,1,0
Application_865538301,0,5000,67.56,120,5000,6000,0,0,0
Application_760306173,1,10000,106.46,120,6000,10000,0,0,0
Application_128251318,1,25000,254.56,120,25000,25000,0,0,0
Application_1727619066,0,20,431,126,41500,43100,0,0,1
Application_2025690537,1,0,255,126,0,25500,0,0,1
Application_647731628,1,10000,458.2,120,0,45000,0,0,0
Application_1368159243,0,50000,509.11,120,50000,50000,0,0,0
Application_1343184,0,5000,56.3,120,5000,5000,0,0,0
Application_1085280458,0,0,409.84,120,40250,40250,0,0,0
Application_276618599,1,0,450,126,45000,45000,0,0,1
Application_947074551,1,15000,154.11,120,15000,15000,0,0,0
Application_1243007973,1,6000,270,126,27000,27000,0,0,1
Application_671003501,1,20000,205.49,120,20000,20000,0,0,0
Application_1964585643,0,5000,56.3,120,5000,5000,0,0,0
Application_46695143,1,0,390,126,45000,39000,0,1,1
Application_29797829,1,20000,205.49,120,20000,20000,0,0,0
Application_276356968,0,9500,106.97,120,19713,9500,0,1,0
Application_723558408,1,30000,305.47,120,30000,30000,0,0,0
Application_749231890,0,7000,154.11,120,15000,15000,0,0,0
Application_1066126238,0,15000,154.11,120,15000,15000,0,0,0
Application_1751089094,1,0,370,126,38000,37000,0,1,1
Application_1116036071,1,10000,106.46,120,10000,10000,0,0,0
Application_1980851195,1,0,250,126,25000,25000,0,0,1
Application_1086131911,0,5000,56.3,120,5000,5000,0,0,0
Application_1652395747,1,19500,200.35,120,0,19500,0,0,0
Application_1277462178,0,0,220.9,120,21500,21500,0,0,0
Application_47882237,1,45000,458.2,120,45000,45000,0,0,0
Application_586839753,0,5000,56.3,120,5000,5000,0,0,0
Application_1625324457,1,10000,106.46,120,10000,10000,0,0,0
Application_277496154,1,35000,356.38,120,40000,35000,0,1,0
Application_554210743,0,2000,300,126,30000,30000,0,0,1
Application_1347486467,0,4900,155.43,120,20000,14600,0,1,0
Application_715712722,1,5000,56.3,120,5000,5000,0,0,0
Application_1358494607,0,2900,356.38,120,35000,35000,0,0,0
Application_228161231,1,21000,560.02,120,0,55000,0,0,0
Application_1640661087,0,3422,254.56,120,25000,25000,0,0,0
Application_1676255292,0,500,305,126,30500,30500,0,0,1
Application_2004266090,1,17000,174.66,120,17000,17000,0,0,0
Application_643409449,1,14756,154.11,120,15000,15000,0,0,0
Application_2142863124,1,35000,356.38,120,35000,35000,0,0,0
Application_1560845097,1,25000,254.56,120,25000,25000,0,0,0
Application_1320433447,0,10000,106.46,120,10000,10000,0,0,0
Application_1951023046,1,7000,78.82,120,7000,7000,0,0,0
Application_563680900,1,0,300,126,30000,30000,0,0,1
Application_995855801,1,0,450,126,45000,45000,0,0,1
Application_2056104830,0,5632,154.11,120,5000,15000,0,0,0
Application_1054185939,0,0,250,126,25000,25000,0,0,1
Application_1244956957,1,10000,106.46,120,10000,10000,0,0,0
Application_183829032,1,15000,154.11,120,15000,15000,0,0,0
Application_397468372,1,0,270,126,27000,27000,0,0,1
Application_1304732890,1,27300,277.98,120,27300,27300,0,0,0
Application_675898627,1,9800,110.35,120,15000,9800,0,1,0
Application_2124213696,1,30000,305.47,120,30000,30000,0,0,0
Application_2104095290,1,2443.56,154.11,120,5000,15000,0,0,0
Application_762451505,1,15000,154.11,120,15000,15000,0,0,0
Application_187839436,1,0,450,126,45000,45000,0,0,1
Application_520705784,1,51000,519.29,120,51000,51000,0,0,0
Application_2069406446,1,0,500,126,0,50000,0,0,1
Application_1152069775,0,5000,250,126,25000,25000,0,0,1
Application_265293321,1,20000,205.49,120,20000,20000,0,0,0
Application_2027439644,0,5000,56.3,120,5000,5000,0,0,0
Application_1256203761,1,10000,106.46,120,10000,10000,0,0,0
Application_965710730,0,0,302,126,30200,30200,0,0,1
Application_1542517771,0,7500,84.45,120,7500,7500,0,0,0
Application_1058149338,0,5000,56.3,120,5000,5000,0,0,0
Application_569238520,0,20000,205.49,120,20000,20000,0,0,0
Application_1064306016,1,15000,154.11,120,14000,15000,0,0,0
Application_157197335,1,5005,466.35,120,5000,45800,0,0,0
Application_791773717,1,20000,205.49,120,15000,20000,0,0,0
Application_644972978,1,0,300,126,30000,30000,0,0,1
Application_1520227930,0,8000,90.08,120,8000,8000,0,0,0
Application_146029131,1,6500,174.66,120,17000,17000,0,0,0
Application_2055259233,1,0,400,126,40000,40000,0,0,1
Application_933244446,0,32742.88,361.47,120,38000,35500,0,1,0
Application_2064424383,1,0,730,120,70000,70000,0,0,0
Application_2063165517,1,10000,106.46,120,10000,10000,0,0,0
Application_1248579196,1,0,500,126,50000,50000,0,0,1
Application_1309763634,1,15000,154.11,120,15000,15000,0,0,0
Application_424445882,1,20000,205.49,120,20000,20000,0,0,0
Application_1759715811,1,20000,400,126,0,40000,0,0,1
Application_1837514947,1,0,395,126,60000,39500,0,1,1
Application_1808715512,1,0,385,126,0,38500,0,0,1
Application_1646100892,1,17403,218.84,120,17500,21300,0,0,0
Application_709410136,0,2980,180.83,120,17300,17600,0,0,0
Application_196785259,1,0,350,126,25000,35000,0,0,1
Application_1494631478,1,0,250,126,25000,25000,0,0,1
Application_297744777,1,0,250,126,25000,25000,0,0,1
Application_1893565813,1,64000,651.66,120,64000,64000,0,0,0
Application_161288461,1,20000,205.49,120,20000,20000,0,0,0
Application_1003444518,1,4000,205.49,120,20000,20000,0,0,0
Application_235980552,1,0,254.56,120,0,25000,0,0,0
Application_88378711,1,600,106.46,120,10000,10000,0,0,0
Application_406935386,1,10000,106.46,120,10000,10000,0,0,0
Application_509887444,1,0,500,126,50000,50000,0,0,1
Application_1815738903,1,0,250,126,25000,25000,0,0,1
Application_155908083,1,5000,56.3,120,5000,5000,0,0,0
Application_523628252,1,0,486,126,42500,48600,0,0,1
Application_1055862016,0,0,486,126,42500,48600,0,0,1
Application_1052365608,1,15000,154.11,120,15000,15000,0,0,0
Application_1284583733,1,10000,106.46,120,10000,10000,0,0,0
Application_187409834,1,25000,254.56,120,25000,25000,0,0,0
Application_1817583299,1,15000,154.11,120,15000,15000,0,0,0
Application_1906134900,1,0,650,126,65000,65000,0,0,1
Application_306011052,1,0,260,126,26000,26000,0,0,1
Application_1981291023,1,15000,154.11,120,15000,15000,0,0,0
Application_1688387892,1,61000,621.12,120,62250,61000,0,1,0
Application_451986642,0,5800,101.34,120,9000,9000,0,0,0
Application_827957979,0,9000,101.34,120,10000,9000,0,1,0
Application_478252612,1,0,500,126,50000,50000,0,0,1
Application_1645843274,1,0,500,126,0,50000,0,0,1
Application_747782142,1,10000,400,126,40000,40000,0,0,1
Application_678634348,1,29674,610.93,120,60000,60000,0,0,0
Application_2016383446,1,0,300,126,30000,30000,0,0,1
Application_67728732,0,10000,106.46,120,10000,10000,0,0,0
Application_1680832206,0,5000,56.3,120,5000,5000,0,0,0
Application_257850762,0,315.92,305.47,120,30000,30000,0,0,0
Application_1774506123,1,45000,458.2,120,45000,45000,0,0,0
Application_940520301,1,0,300,126,30000,30000,0,0,1
Application_523743747,1,341,274.92,120,27000,27000,0,0,0
Application_953032489,1,0,500,126,37000,50000,0,0,1
Application_1198776691,1,10000,106.46,120,10000,10000,0,0,0
Application_1689126135,0,10800,149.04,120,12500,14000,0,0,0
Application_2013517531,1,26255,285.1,120,28000,28000,0,0,0
Application_1250276230,1,60000,610.93,120,60000,60000,0,0,0
Application_1340284244,0,5000,56.3,120,5000,5000,0,0,0
Application_76657894,1,0,350,126,35000,35000,0,0,1
Application_1236800353,0,4338,254.56,120,25000,25000,0,0,0
Application_33783000,0,74000,753.49,120,74000,74000,0,0,0
Application_84199188,1,30000,305.47,120,30000,30000,0,0,0
Application_1027561874,1,15000,154.11,120,15000,15000,0,0,0
Application_2065212129,1,400,640,126,65500,63900,0,1,1
Application_524828580,1,0,300,126,33000,30000,0,1,1
Application_1121339728,1,1375,244.53,120,0,23800,0,0,0
Application_1909871555,1,10000,106.46,120,0,10000,0,0,0
Application_2094527017,1,1200,300,126,30000,30000,0,0,1
Application_1352656849,1,6000,360,126,36000,36000,0,0,1
Application_649773411,1,0,400,126,40000,40000,0,0,1
Application_459887640,1,0,250,126,25000,25000,0,0,1
Application_1378544711,1,93,431.73,120,42400,42400,0,0,0
Application_1490960027,1,1682,295.29,120,0,29000,0,0,0
Application_656195315,1,2500,763.67,120,60000,75000,0,0,0
Application_1006996577,0,10000,106.46,120,10000,10000,0,0,0
Application_770111401,1,5000,407.29,120,40000,40000,0,0,0
Application_543554091,0,22000,226.03,120,22000,22000,0,0,0
Application_942520788,1,0,300,126,30000,30000,0,0,1
Application_1142835445,0,8000,254.56,120,25000,25000,0,0,0
Application_1777426659,1,1739.1,195.21,120,19000,19000,0,0,0
Application_665947856,1,20000,205.49,120,40000,20000,0,1,0
Application_1464219119,1,0,250,126,25000,25000,0,0,1
Application_1900887647,0,23750,244.01,120,23750,23750,0,0,0
Application_1217079506,1,11000,117.1,120,11000,11000,0,0,0
Application_1135612114,1,20140,295.29,120,29000,29000,0,0,0
Application_1605931329,0,280,194.18,120,18900,18900,0,0,0
Application_473510768,1,178.58,280.01,120,27500,27500,0,0,0
Application_1717037689,1,62500,636.39,120,62500,62500,0,0,0
Application_491239496,1,0,300,126,28000,30000,0,0,1
Application_874076579,1,0,250,126,23000,25000,0,0,1
Application_1684132908,0,12000,127.75,120,0,12000,0,0,0
Application_318986510,1,1933,418.49,120,41100,41100,0,0,0
Application_1906584253,1,10753,287.14,120,0,28200,0,0,0
Application_1392695197,0,6500,73.19,120,7500,6500,0,1,0
Application_1658891881,1,40000,407.29,120,40000,40000,0,0,0
Application_684339494,1,0,250,126,25000,25000,0,0,1
Application_800079964,1,45000,458.2,120,50000,45000,0,1,0
Application_1327638315,0,14000,149.04,120,0,14000,0,0,0
Application_1014252876,1,15000,154.11,120,15000,15000,0,0,0
Application_1620695939,0,11800,254.56,120,25000,25000,0,0,0
Application_79359653,0,0,300,126,30000,30000,0,0,1
Application_1257036566,1,15000,154.11,120,15000,15000,0,0,0
Application_1135403141,1,20000,205.49,120,20000,20000,0,0,0
Application_216123233,0,6000,300,126,0,30000,0,0,1
Application_1772274434,0,23000,236.31,120,30000,23000,0,1,0
Application_1792543928,1,0,300,126,30000,30000,0,0,1
Application_469061889,0,23500,417.47,120,45000,41000,0,1,0
Application_1909900921,0,19842,305.47,120,30000,30000,0,0,0
Application_1696302685,0,4500,285.1,120,5000,28000,0,0,0
Application_940497849,0,22106,600.75,120,30000,59000,0,0,0
Application_2047033461,1,0,500,126,50000,50000,0,0,1
Application_10142236,1,23700,356.38,120,35000,35000,0,0,0
Application_862970141,1,0,340,126,34000,34000,0,0,1
Application_497088642,1,0,613,126,70000,61300,0,1,1
Application_684707406,1,38000,386.93,120,40000,38000,0,1,0
Application_1012691702,0,1228,336.01,120,35000,33000,0,1,0
Application_1185244417,1,9500,361.47,120,35500,35500,0,0,0
Application_2141937893,1,45000,458.2,120,45000,45000,0,0,0
Application_1316854802,1,45000,458.2,120,45000,45000,0,0,0
Application_22921733,1,15000,600,126,60000,60000,0,0,1
Application_1829244352,1,0,350,126,35000,35000,0,0,1
Application_1949126654,0,85,205.49,120,20000,20000,0,0,0
Application_1287496139,1,0,300,126,30000,30000,0,0,1
Application_210652211,1,63000,641.48,120,75000,63000,0,1,0
Application_288609505,1,0,395,126,39500,39500,0,0,1
Application_492220493,0,0,380,126,38000,38000,0,0,1
Application_1370196485,1,6000,360,126,36000,36000,0,0,1
Application_1741539429,1,12000,127.75,120,12000,12000,0,0,0
Application_1882231829,0,14500,154.36,120,14500,14500,0,0,0
Application_1915727808,0,75000,763.67,120,75000,75000,0,0,0
